activity,recording,windowStart,windowEnd,samples,target,accelMagnitudeStd,gyroMagnitudeStd,accelMagnitudeRange,gyroMagnitudeRange,meanAccelJerk,maxAccelJerk,dominantAccelFrequency,dominantFrequencyPowerRatio,motionBandPower,accelRegularity
ARM_SWING,3,25.0,27.0,33,0,0.11705837429920202,35.329596909878674,0.3899999999999999,115.69,0.8059918663549572,2.0338983050847115,1.0228870988364656,0.37486388249871316,6.718116899354787,0.38983324824554677
ARM_SWING,3,27.0,29.0,34,0,0.1133586036010528,38.183984872961425,0.4099999999999999,139.57,0.916107303307772,2.7118644067797786,1.4878715921728958,0.47771897727771206,6.827994018512529,0.2794462158399185
RANDOM_MOVEMENT,1,1.0,3.0,68,0,0.21905639688742493,63.08280229794207,1.17,207.72,11.991947868353433,78.88888888888978,0.9912415670493547,0.5230101187824896,52.030945128166465,0.4126118423928697
RANDOM_MOVEMENT,1,3.0,5.0,68,0,0.16821086823915876,63.38278548235104,1.04,214.61999999999998,18.983851374575178,280.00000000003087,1.9499512512187198,0.4190626476189712,26.57928905949434,0.2566220059192379
RANDOM_MOVEMENT,1,5.0,7.0,67,0,0.17111157560971996,92.10880975065487,0.95,283.63,25.17323764000166,410.00000000022726,1.006719087241361,0.33671429280416304,25.007660736699105,0.038826748947893175
RANDOM_MOVEMENT,1,7.0,9.0,68,0,0.11283197846054903,58.79167181502294,0.8,195.37,9.364092896532087,99.99999999987766,2.4522188865440073,0.4252661766688728,5.985025126450115,0.1842934209784775
RANDOM_MOVEMENT,1,9.0,11.0,67,0,0.0938835630597114,46.1078542797914,0.47,152.52,4.799890596422162,18.333333333332636,0.5096092223826548,0.4223944621278927,4.782192668092287,0.16860843960732438
RANDOM_MOVEMENT,1,11.0,13.0,68,0,0.07232424107967442,57.50697929660425,0.52,337.29999999999995,5.047585185866548,79.99999999990219,1.472819780415961,0.4038417482317957,2.660154232321106,0.13816544677009518
RANDOM_MOVEMENT,1,13.0,15.0,67,0,0.1627799266561,85.79050274161698,0.9700000000000001,277.93,20.73639902448847,180.0000000000997,1.495605221579666,0.6504498666368947,12.944105486743052,0.19017780842162352
RANDOM_MOVEMENT,1,15.0,17.0,68,0,0.10865806180152338,57.89572708859249,0.78,198.98000000000002,4.150704294930034,19.999999999999666,2.4843522885704954,0.4618094603139474,3.006978590898164,0.40229753282867026
RANDOM_MOVEMENT,1,17.0,19.0,67,0,0.17359088028458547,29.425199774643485,1.22,124.27,33.69808158148793,519.9999999993645,2.515512326010395,0.5701948865907335,12.459018173230252,0.25440364963531054
RANDOM_MOVEMENT,1,19.0,21.0,69,0,0.1732593996749365,59.254309804551596,1.2000000000000002,220.6,12.371116998241055,89.99999999988998,1.46017216955432,0.5195867756542553,32.62097766552858,0.2711165446582695
RANDOM_MOVEMENT,1,21.0,23.0,67,0,0.1509789839602957,65.07758833566702,1.0100000000000002,231.99,10.86271643212466,112.0000000000223,0.5096092223826548,0.27909438525436825,12.232141406158197,0.13511645137705794
RANDOM_MOVEMENT,1,23.0,25.0,68,0,0.23852138776668505,56.36633401483984,1.5,229.29,38.59513038959348,1100.0000000025636,2.4646730200460096,0.5007898050341386,38.127311121188654,0.3071218788221524
RANDOM_MOVEMENT,1,25.0,27.0,67,0,0.2308425973362197,72.31299299682944,1.49,239.82,10.414161960184789,38.75000000000426,1.528037166803006,0.3681161283578087,37.94221692844041,0.2015639785847396
RANDOM_MOVEMENT,1,27.0,29.0,68,0,0.14488712645285193,64.9660514651418,0.97,287.67,23.78572996376664,469.9999999994256,2.4671790424354807,0.3604850709002806,23.260783954804914,0.2486908702429115
RANDOM_MOVEMENT,1,29.0,31.0,67,0,0.0768452371040817,44.63914031911339,0.53,191.11,4.053761833254791,30.000000000016655,0.508819538670285,0.6071604185392966,3.5557062967498902,0.16994494789260864
RANDOM_MOVEMENT,1,31.0,33.0,43,0,0.03287223904015746,10.428203473784139,0.16000000000000014,41.1,4.556407007422036,69.99999999991451,2.4650681801784455,0.44355843088871094,0.3066961018669673,0.12367949344693556
RANDOM_MOVEMENT,1,33.0,35.0,34,0,0.0075788816039559625,1.4359778988381253,0.030000000000000027,6.470000000000001,0.13991463436232524,0.5084745762711472,2.007421375996102,0.34622106767135563,0.011662537122350741,0.24326718639262931
RANDOM_MOVEMENT,1,35.0,37.0,35,0,0.022738980286938923,2.77610347980983,0.15000000000000013,15.940000000000001,0.32162420783626144,2.586206896551734,2.924521539674572,0.259941613858684,0.0997606380388322,0.11680274256845138
RANDOM_MOVEMENT,2,1.0,3.0,34,0,0.11278635221370865,31.475067058971963,0.52,133.64,1.1250642013353875,3.2203389830508375,1.4818140996856755,0.48695124687634356,6.514053606434012,0.2027526077209984
RANDOM_MOVEMENT,2,3.0,5.0,33,0,0.09888078917726924,51.857693027850736,0.43000000000000005,205.93,1.0418432203389827,3.050847457627109,1.525480287934404,0.4715458985583496,4.293110655586815,0.37503714025183643
