Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
7688,-0.24,0.57,0.81,1.02,1.05,-2.45,-1.12,2.89,TYPING
7747,-0.24,0.56,0.82,1.02,0.49,-2.38,-0.49,2.48,TYPING
7805,-0.23,0.57,0.81,1.02,0.84,-1.82,-0.35,2.03,TYPING
7864,-0.24,0.56,0.82,1.02,1.47,-1.54,0.07,2.13,TYPING
7923,-0.24,0.56,0.80,1.01,1.47,-0.91,-0.21,1.74,TYPING
7981,-0.25,0.58,0.81,1.03,0.98,-3.01,-0.91,3.29,TYPING
8040,-0.24,0.56,0.80,1.01,2.45,-2.24,-0.28,3.33,TYPING
8098,-0.23,0.56,0.82,1.02,0.98,-1.96,-0.14,2.20,TYPING
8157,-0.24,0.58,0.82,1.03,-0.49,-1.89,-0.21,1.96,TYPING
8216,-0.24,0.56,0.79,1.00,0.91,-1.96,-0.28,2.18,TYPING
8274,-0.23,0.57,0.81,1.02,2.03,-0.70,-0.07,2.15,TYPING
8333,-0.23,0.56,0.81,1.01,0.42,-1.33,-0.35,1.44,TYPING
8391,-0.24,0.60,0.84,1.06,-0.35,-3.01,-0.14,3.03,TYPING
8450,-0.26,0.54,0.83,1.02,1.47,1.82,-3.22,3.98,TYPING
8509,-0.22,0.58,0.78,1.00,0.49,-0.98,-2.03,2.31,TYPING
8567,-0.25,0.53,0.78,0.98,-0.28,-5.04,1.47,5.26,TYPING
8626,-0.24,0.59,0.82,1.03,-5.32,-3.57,0.28,6.41,TYPING
8684,-0.25,0.59,0.84,1.06,2.59,-1.19,0.70,2.93,TYPING
8743,-0.23,0.58,0.78,1.00,0.35,-1.96,-0.77,2.13,TYPING
8802,-0.24,0.56,0.81,1.02,-0.35,-2.38,-0.07,2.41,TYPING
8860,-0.23,0.59,0.81,1.03,0.35,-1.75,0.91,2.00,TYPING
8919,-0.24,0.56,0.83,1.03,-0.21,-2.73,-0.63,2.81,TYPING
8977,-0.24,0.56,0.82,1.02,0.21,-2.66,0.63,2.74,TYPING
9036,-0.26,0.61,0.79,1.03,2.52,-0.21,-2.87,3.83,TYPING
9094,-0.25,0.52,0.71,0.92,-10.85,-0.84,-5.04,11.99,TYPING
9153,-0.25,0.52,0.75,0.94,-2.03,1.12,-1.47,2.75,TYPING
9212,-0.26,0.53,0.80,0.99,5.81,2.03,0.49,6.17,TYPING
9270,-0.23,0.61,0.86,1.08,-1.12,-2.45,-1.61,3.14,TYPING
9329,-0.24,0.56,0.83,1.03,-3.43,-2.87,-0.14,4.47,TYPING
9387,-0.25,0.52,0.70,0.91,0.84,-4.41,2.31,5.05,TYPING
9446,-0.27,0.54,0.83,1.03,-2.38,-4.34,1.26,5.11,TYPING
9505,-0.24,0.59,0.85,1.06,-2.94,-2.80,0.35,4.08,TYPING
9563,-0.25,0.57,0.84,1.05,3.01,0.35,-1.26,3.28,TYPING
9622,-0.22,0.58,0.81,1.02,2.45,-2.24,-0.70,3.39,TYPING
9680,-0.24,0.57,0.85,1.05,-1.68,-4.69,4.62,6.79,TYPING
9740,-0.26,0.48,0.85,1.01,-3.01,0.00,-0.63,3.08,TYPING
9799,-0.26,0.60,0.77,1.01,-1.12,-0.35,-0.77,1.40,TYPING
9857,-0.23,0.50,0.81,0.98,3.43,0.07,0.14,3.43,TYPING
9916,-0.22,0.57,0.82,1.02,1.40,-2.80,-0.77,3.22,TYPING
9974,-0.24,0.60,0.85,1.07,-1.19,-5.18,-1.12,5.43,TYPING
10033,-0.25,0.54,0.75,0.96,4.83,-2.38,17.85,18.64,TYPING
10092,-0.24,0.57,0.81,1.02,0.84,-0.14,-0.91,1.25,TYPING
10149,-0.24,0.56,0.82,1.02,-1.68,-2.80,2.17,3.92,TYPING
10208,-0.23,0.61,0.82,1.05,-1.82,-3.85,0.63,4.30,TYPING
10266,-0.25,0.55,0.83,1.03,0.84,-1.40,1.61,2.29,TYPING
10325,-0.25,0.60,0.84,1.06,1.96,-1.47,0.35,2.47,TYPING
10384,-0.24,0.58,0.80,1.02,-3.29,-1.12,-1.47,3.77,TYPING
10442,-0.27,0.54,0.76,0.97,-3.01,-1.89,-1.19,3.75,TYPING
10501,-0.23,0.49,0.80,0.97,3.22,2.45,-1.89,4.47,TYPING
10559,-0.23,0.60,0.86,1.07,0.14,-3.15,-1.47,3.48,TYPING
10618,-0.25,0.54,0.74,0.95,1.26,-6.30,2.31,6.83,TYPING
10677,-0.24,0.54,0.79,0.99,0.98,-3.22,0.63,3.42,TYPING
10735,-0.26,0.53,0.83,1.01,0.98,-4.27,1.68,4.69,TYPING
10794,-0.23,0.59,0.82,1.03,-2.73,-2.80,-0.49,3.94,TYPING
10852,-0.25,0.55,0.83,1.02,0.28,-1.40,-0.63,1.56,TYPING
10911,-0.24,0.57,0.83,1.04,1.82,-1.82,-0.70,2.67,TYPING
10969,-0.25,0.55,0.83,1.03,6.02,0.49,0.07,6.04,TYPING
11028,-0.24,0.55,0.80,1.00,3.92,-0.14,0.00,3.92,TYPING
11087,-0.24,0.57,0.81,1.02,6.44,-5.18,2.03,8.51,TYPING
11145,-0.24,0.58,0.79,1.01,-4.97,0.00,-2.03,5.37,TYPING
11204,-0.24,0.60,0.81,1.04,-1.05,-2.66,0.14,2.86,TYPING
11262,-0.26,0.49,0.85,1.01,5.60,2.03,1.12,6.06,TYPING
11321,-0.22,0.57,0.80,1.01,-0.07,-5.11,-1.33,5.28,TYPING
11380,-0.24,0.53,0.85,1.03,-2.94,-6.02,1.75,6.92,TYPING
11438,-0.22,0.58,0.80,1.01,1.61,-1.96,-0.07,2.54,TYPING
11497,-0.24,0.55,0.83,1.03,-0.63,-1.26,-0.56,1.52,TYPING
11555,-0.23,0.57,0.83,1.03,0.84,-2.03,0.70,2.31,TYPING
11614,-0.24,0.56,0.81,1.01,0.21,-1.82,-0.28,1.85,TYPING
11673,-0.24,0.55,0.82,1.02,0.63,-3.01,-0.35,3.10,TYPING
11731,-0.23,0.57,0.83,1.04,1.68,-1.26,0.63,2.19,TYPING
11790,-0.23,0.56,0.82,1.02,0.63,-0.84,0.49,1.16,TYPING
11848,-0.24,0.59,0.81,1.03,-0.70,-2.38,-2.10,3.25,TYPING
11908,-0.24,0.59,0.81,1.03,-0.56,-2.24,-0.35,2.34,TYPING
11967,-0.24,0.56,0.81,1.01,-0.35,-3.08,-0.14,3.10,TYPING
12025,-0.25,0.60,0.85,1.07,5.39,0.21,-3.36,6.35,TYPING
12084,-0.21,0.59,0.78,1.00,2.24,0.35,-2.73,3.55,TYPING
12142,-0.23,0.59,0.86,1.07,-2.31,-4.06,-1.19,4.82,TYPING
12201,-0.23,0.57,0.82,1.03,-1.26,-1.82,0.70,2.32,TYPING
12260,-0.24,0.57,0.82,1.03,-1.61,-2.03,-0.42,2.62,TYPING
12318,-0.24,0.57,0.81,1.02,-1.54,0.42,2.59,3.04,TYPING
12378,-0.23,0.57,0.81,1.01,0.91,-1.68,-0.49,1.97,TYPING
12436,-0.23,0.57,0.82,1.03,0.21,-2.17,0.00,2.18,TYPING
12495,-0.25,0.55,0.81,1.01,1.89,-1.75,-0.70,2.67,TYPING
12553,-0.24,0.58,0.81,1.03,-17.50,-2.10,-0.49,17.63,TYPING
12612,-0.24,0.56,0.81,1.01,0.00,-2.10,0.21,2.11,TYPING
12671,-0.24,0.55,0.80,1.00,1.47,-1.54,-0.70,2.24,TYPING
12729,-0.24,0.56,0.82,1.02,1.33,-2.66,-0.42,3.00,TYPING
12788,-0.24,0.57,0.82,1.03,1.19,-2.94,2.94,4.32,TYPING
12846,-0.24,0.59,0.88,1.09,4.06,-1.61,-1.61,4.65,TYPING
12905,-0.23,0.58,0.78,1.00,0.91,-0.49,-1.68,1.97,TYPING
12964,-0.24,0.56,0.82,1.02,-3.57,-5.74,0.28,6.77,TYPING
13022,-0.24,0.52,0.83,1.01,-0.91,-3.08,0.84,3.32,TYPING
13081,-0.23,0.58,0.83,1.04,0.00,-2.24,-0.98,2.44,TYPING
13139,-0.24,0.56,0.82,1.03,-1.54,-2.87,0.14,3.26,TYPING
13198,-0.24,0.55,0.81,1.01,1.19,-2.24,-0.63,2.61,TYPING
13257,-0.25,0.56,0.81,1.01,0.84,-1.89,-0.28,2.09,TYPING
13315,-0.24,0.54,0.82,1.01,0.84,-1.40,0.14,1.64,TYPING
13374,-0.24,0.57,0.80,1.01,1.26,-1.26,-0.49,1.85,TYPING
13432,-0.25,0.59,0.81,1.03,-0.35,-1.19,-0.91,1.54,TYPING
13491,-0.24,0.57,0.82,1.03,-0.35,-1.68,-2.94,3.40,TYPING
13550,-0.24,0.55,0.79,0.99,1.75,-1.26,-0.91,2.34,TYPING
13608,-0.25,0.55,0.80,1.00,2.45,-3.43,-0.49,4.24,TYPING
13667,-0.24,0.54,0.80,1.00,-3.85,-1.68,-1.33,4.41,TYPING
13725,-0.24,0.57,0.79,1.01,0.21,-0.28,1.19,1.24,TYPING
13784,-0.26,0.57,0.90,1.10,0.00,2.17,-2.03,2.97,TYPING
13843,-0.26,0.57,0.82,1.03,1.75,-2.45,1.33,3.29,TYPING
13901,-0.24,0.55,0.79,0.99,0.28,-4.06,0.56,4.11,TYPING
13960,-0.25,0.56,0.79,1.00,0.00,-3.50,0.42,3.53,TYPING
14018,-0.25,0.57,0.82,1.03,0.28,-0.70,-0.98,1.24,TYPING
14078,-0.24,0.59,0.83,1.04,-0.21,-5.04,-0.14,5.05,TYPING
