Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
5969,0.79,0.57,0.30,1.02,-17.85,-18.27,-56.21,61.74,WALKING_IN_PLACE
6029,0.79,0.58,0.34,1.04,-6.86,-14.63,-63.70,65.72,WALKING_IN_PLACE
6089,0.81,0.63,0.35,1.08,-10.01,-10.36,-59.08,60.81,WALKING_IN_PLACE
6149,0.83,0.70,0.34,1.14,-5.74,-7.63,-65.38,66.07,WALKING_IN_PLACE
6209,0.82,0.73,0.35,1.15,-3.64,-3.22,-71.19,71.36,WALKING_IN_PLACE
6268,0.73,0.72,0.35,1.08,7.42,-0.91,-78.26,78.62,WALKING_IN_PLACE
6328,0.59,0.69,0.29,0.96,6.86,-1.54,-76.79,77.11,WALKING_IN_PLACE
6387,0.55,0.63,0.33,0.90,0.91,2.59,-63.14,63.20,WALKING_IN_PLACE
6447,0.53,0.55,0.33,0.83,4.20,11.83,-31.99,34.36,WALKING_IN_PLACE
6506,0.61,0.53,0.31,0.86,2.59,7.35,24.78,25.98,WALKING_IN_PLACE
6566,0.59,0.57,0.27,0.87,-8.96,-12.53,55.44,57.54,WALKING_IN_PLACE
6625,0.58,0.51,0.31,0.83,-28.63,-25.27,60.34,71.41,WALKING_IN_PLACE
6685,0.73,0.52,0.32,0.95,-28.35,-17.15,86.03,92.19,WALKING_IN_PLACE
6745,0.89,0.55,0.33,1.10,-15.68,-11.76,109.83,111.57,WALKING_IN_PLACE
6804,0.90,0.58,0.37,1.14,-4.41,-14.28,110.39,111.40,WALKING_IN_PLACE
6865,0.94,0.54,0.45,1.17,1.12,-5.95,99.47,99.65,WALKING_IN_PLACE
6924,0.91,0.53,0.39,1.12,29.96,6.72,78.40,84.20,WALKING_IN_PLACE
6984,0.90,0.60,0.43,1.16,45.50,11.20,62.23,77.90,WALKING_IN_PLACE
7043,0.79,0.54,0.47,1.07,34.86,5.67,39.83,53.23,WALKING_IN_PLACE
7103,0.72,0.50,0.45,0.98,20.44,6.23,19.39,28.85,WALKING_IN_PLACE
7163,0.70,0.50,0.45,0.97,25.48,5.67,8.19,27.36,WALKING_IN_PLACE
7222,0.72,0.52,0.42,0.98,11.20,-2.17,-6.51,13.14,WALKING_IN_PLACE
7282,0.83,0.57,0.51,1.13,-7.07,-10.22,-17.15,21.18,WALKING_IN_PLACE
7341,0.78,0.52,0.36,1.00,-5.18,-3.57,-35.70,36.25,WALKING_IN_PLACE
7401,0.73,0.56,0.29,0.97,4.69,-6.30,-50.05,50.66,WALKING_IN_PLACE
7460,0.80,0.65,0.34,1.08,-6.02,-14.07,-62.09,63.95,WALKING_IN_PLACE
7520,0.86,0.72,0.28,1.16,-19.39,-20.30,-71.12,76.46,WALKING_IN_PLACE
7580,0.91,0.64,0.33,1.16,-45.22,-24.71,-92.96,106.29,WALKING_IN_PLACE
7640,0.95,0.63,0.36,1.20,-17.50,-22.33,-96.32,100.41,WALKING_IN_PLACE
7700,0.89,0.64,0.34,1.15,-16.24,-11.90,-91.14,93.34,WALKING_IN_PLACE
7759,0.75,0.62,0.31,1.02,-10.43,-6.58,-90.30,91.14,WALKING_IN_PLACE
7819,0.62,0.58,0.31,0.91,-7.91,-3.99,-85.82,86.28,WALKING_IN_PLACE
7878,0.51,0.55,0.29,0.80,-2.52,-0.07,-55.79,55.85,WALKING_IN_PLACE
7938,0.51,0.51,0.28,0.77,-7.77,2.17,-14.70,16.77,WALKING_IN_PLACE
7998,0.64,0.51,0.29,0.87,-8.68,4.55,35.98,37.29,WALKING_IN_PLACE
8057,0.73,0.58,0.30,0.98,-7.35,1.26,70.56,70.95,WALKING_IN_PLACE
8117,0.65,0.59,0.34,0.94,0.49,-10.22,72.59,73.31,WALKING_IN_PLACE
8176,0.70,0.56,0.34,0.96,-19.53,-10.71,72.87,76.20,WALKING_IN_PLACE
8236,0.87,0.54,0.34,1.08,2.24,1.47,107.80,107.83,WALKING_IN_PLACE
8295,0.86,0.60,0.33,1.10,22.68,3.64,114.80,117.08,WALKING_IN_PLACE
8355,0.89,0.60,0.33,1.12,11.13,-1.96,92.82,93.51,WALKING_IN_PLACE
8416,0.90,0.57,0.42,1.15,33.67,7.21,71.19,79.08,WALKING_IN_PLACE
8475,0.87,0.59,0.43,1.14,41.02,7.14,56.49,70.18,WALKING_IN_PLACE
8535,0.73,0.58,0.44,1.03,21.00,0.00,32.97,39.09,WALKING_IN_PLACE
8594,0.65,0.56,0.48,0.98,18.06,0.77,9.87,20.60,WALKING_IN_PLACE
8654,0.68,0.56,0.49,1.01,12.04,-1.33,-0.84,12.14,WALKING_IN_PLACE
8713,0.80,0.55,0.47,1.08,-17.29,-5.95,-7.14,19.63,WALKING_IN_PLACE
8773,0.82,0.56,0.47,1.10,-8.47,4.27,-33.18,34.51,WALKING_IN_PLACE
8833,0.76,0.52,0.31,0.97,-18.41,-1.33,-61.95,64.64,WALKING_IN_PLACE
8892,0.88,0.64,0.40,1.16,-0.21,-2.24,-79.80,79.83,WALKING_IN_PLACE
8952,0.88,0.67,0.32,1.15,-12.39,-12.18,-96.39,97.94,WALKING_IN_PLACE
9011,0.83,0.68,0.31,1.11,-16.17,-15.96,-108.78,111.13,WALKING_IN_PLACE
9071,0.87,0.68,0.26,1.13,-35.28,-17.15,-103.11,110.32,WALKING_IN_PLACE
9130,0.77,0.57,0.31,1.00,-36.33,-16.94,-85.26,94.21,WALKING_IN_PLACE
9191,0.64,0.58,0.29,0.92,-16.10,-25.62,-62.16,69.13,WALKING_IN_PLACE
9250,0.58,0.48,0.35,0.83,-12.67,-20.16,-41.51,47.85,WALKING_IN_PLACE
9310,0.54,0.48,0.36,0.81,3.29,-8.47,-12.39,15.36,WALKING_IN_PLACE
9370,0.63,0.50,0.35,0.88,0.91,2.45,25.27,25.40,WALKING_IN_PLACE
9429,0.77,0.54,0.33,0.99,11.41,4.34,63.42,64.58,WALKING_IN_PLACE
9489,0.77,0.60,0.33,1.03,-5.04,-11.34,84.14,85.05,WALKING_IN_PLACE
9548,0.74,0.53,0.38,0.98,-37.59,-23.24,77.77,89.45,WALKING_IN_PLACE
9608,0.84,0.46,0.44,1.05,-27.37,-12.18,83.37,88.59,WALKING_IN_PLACE
9667,0.97,0.49,0.42,1.16,17.08,6.86,106.33,107.91,WALKING_IN_PLACE
9727,0.94,0.55,0.40,1.16,41.51,14.21,97.86,107.25,WALKING_IN_PLACE
9787,0.89,0.59,0.38,1.13,47.81,11.13,63.56,80.31,WALKING_IN_PLACE
9846,0.86,0.49,0.42,1.07,36.68,10.71,37.59,53.60,WALKING_IN_PLACE
9906,0.79,0.50,0.43,1.03,36.82,12.88,28.00,48.02,WALKING_IN_PLACE
9965,0.70,0.45,0.45,0.95,23.45,4.90,12.32,26.94,WALKING_IN_PLACE
10025,0.68,0.45,0.48,0.95,19.88,4.90,4.55,20.97,WALKING_IN_PLACE
10084,0.67,0.46,0.48,0.94,18.20,4.69,-3.57,19.13,WALKING_IN_PLACE
10144,0.71,0.51,0.45,0.98,9.17,-3.50,-18.20,20.68,WALKING_IN_PLACE
10204,0.81,0.51,0.43,1.05,-10.08,-12.95,-22.75,28.05,WALKING_IN_PLACE
10264,0.79,0.54,0.40,1.03,-15.75,-11.41,-35.14,40.16,WALKING_IN_PLACE
10324,0.86,0.61,0.43,1.14,-18.20,-7.14,-60.13,63.23,WALKING_IN_PLACE
10383,0.92,0.59,0.40,1.17,0.98,-5.67,-71.40,71.63,WALKING_IN_PLACE
10443,0.91,0.57,0.36,1.13,6.23,-7.84,-81.69,82.30,WALKING_IN_PLACE
10502,0.83,0.59,0.32,1.07,14.49,-11.20,-89.04,90.90,WALKING_IN_PLACE
10562,0.78,0.65,0.33,1.07,-4.06,-17.36,-100.59,102.16,WALKING_IN_PLACE
10622,0.70,0.66,0.33,1.02,-11.83,-21.91,-97.09,100.23,WALKING_IN_PLACE
10680,0.69,0.67,0.33,1.01,-12.74,-11.90,-62.09,64.49,WALKING_IN_PLACE
10741,0.61,0.68,0.31,0.97,13.16,-1.05,-43.12,45.10,WALKING_IN_PLACE
10800,0.49,0.62,0.29,0.84,-0.56,-7.00,-31.92,32.68,WALKING_IN_PLACE
10860,0.48,0.55,0.30,0.79,-17.92,-9.52,-1.05,20.32,WALKING_IN_PLACE
10919,0.65,0.59,0.38,0.96,-27.79,0.35,38.43,47.43,WALKING_IN_PLACE
10979,0.78,0.58,0.34,1.03,6.16,16.10,76.37,78.29,WALKING_IN_PLACE
11039,0.70,0.61,0.30,0.98,8.19,3.92,82.18,82.68,WALKING_IN_PLACE
11098,0.75,0.58,0.33,1.00,-15.05,-8.12,70.84,72.87,WALKING_IN_PLACE
11158,0.85,0.56,0.40,1.09,0.00,3.71,70.35,70.45,WALKING_IN_PLACE
11217,0.89,0.53,0.35,1.10,24.92,16.66,89.39,94.28,WALKING_IN_PLACE
11277,0.81,0.55,0.27,1.02,45.36,14.28,93.52,104.92,WALKING_IN_PLACE
11336,0.79,0.55,0.31,1.01,20.23,4.97,80.92,83.56,WALKING_IN_PLACE
11396,0.81,0.52,0.34,1.02,24.50,-0.98,71.12,75.23,WALKING_IN_PLACE
11456,0.81,0.56,0.40,1.07,34.30,-4.06,61.32,70.38,WALKING_IN_PLACE
11516,0.76,0.57,0.47,1.06,31.08,-3.22,40.67,51.29,WALKING_IN_PLACE
11576,0.69,0.59,0.47,1.03,22.89,-4.41,4.55,23.75,WALKING_IN_PLACE
11635,0.67,0.61,0.45,1.01,4.69,-6.93,-26.53,27.82,WALKING_IN_PLACE
11695,0.80,0.54,0.45,1.07,-15.05,-12.60,-37.17,42.03,WALKING_IN_PLACE
11754,0.89,0.56,0.46,1.14,-14.07,1.54,-48.09,50.13,WALKING_IN_PLACE
11815,0.84,0.55,0.26,1.04,-2.94,-0.35,-60.20,60.27,WALKING_IN_PLACE
11875,0.86,0.58,0.26,1.07,-26.04,-16.52,-77.35,83.27,WALKING_IN_PLACE
11934,0.93,0.57,0.31,1.14,-33.74,-28.21,-71.47,83.92,WALKING_IN_PLACE
11994,0.89,0.56,0.33,1.11,-53.48,-28.56,-82.46,102.35,WALKING_IN_PLACE
12053,0.84,0.52,0.35,1.05,-33.81,-22.05,-84.35,93.51,WALKING_IN_PLACE
12113,0.77,0.49,0.30,0.96,-32.20,-16.80,-65.31,74.73,WALKING_IN_PLACE
12172,0.78,0.51,0.29,0.98,-15.26,-8.40,-31.43,35.93,WALKING_IN_PLACE
12232,0.75,0.49,0.30,0.94,-9.80,-3.50,-6.02,12.02,WALKING_IN_PLACE
12292,0.71,0.49,0.30,0.92,-1.89,0.35,-2.73,3.34,WALKING_IN_PLACE
12351,0.72,0.46,0.30,0.90,-2.52,6.44,12.39,14.19,WALKING_IN_PLACE
12411,0.76,0.50,0.31,0.96,9.45,14.07,33.81,37.82,WALKING_IN_PLACE
12470,0.87,0.56,0.35,1.09,32.83,22.47,50.54,64.32,WALKING_IN_PLACE
12530,0.84,0.62,0.33,1.09,53.83,19.11,63.84,85.66,WALKING_IN_PLACE
12589,0.68,0.70,0.33,1.03,20.37,2.66,54.46,58.21,WALKING_IN_PLACE
12649,0.76,0.49,0.36,0.97,-8.47,-2.17,53.55,54.26,WALKING_IN_PLACE
12709,0.85,0.51,0.36,1.06,22.26,15.12,78.61,83.09,WALKING_IN_PLACE
12768,0.84,0.58,0.39,1.09,27.23,18.76,74.34,81.36,WALKING_IN_PLACE
12828,0.86,0.52,0.46,1.11,24.99,21.14,48.79,58.75,WALKING_IN_PLACE
12887,0.81,0.50,0.40,1.03,34.72,19.67,28.42,48.99,WALKING_IN_PLACE
12947,0.76,0.54,0.45,1.03,35.56,11.76,17.50,41.34,WALKING_IN_PLACE
13006,0.67,0.49,0.37,0.90,13.51,-2.52,12.39,18.50,WALKING_IN_PLACE
13067,0.60,0.52,0.41,0.89,-9.73,-15.26,1.26,18.14,WALKING_IN_PLACE
13126,0.64,0.55,0.36,0.91,-13.23,-20.51,-13.58,27.93,WALKING_IN_PLACE
13186,0.83,0.53,0.39,1.06,-20.58,-25.97,-15.68,36.66,WALKING_IN_PLACE
13246,0.89,0.66,0.37,1.17,-15.19,-19.74,-28.56,37.90,WALKING_IN_PLACE
13305,0.92,0.59,0.38,1.16,-35.07,-20.37,-60.76,73.05,WALKING_IN_PLACE
13365,0.93,0.52,0.32,1.11,-12.46,-11.62,-78.68,80.50,WALKING_IN_PLACE
13424,0.94,0.48,0.32,1.10,-2.87,-2.59,-87.50,87.59,WALKING_IN_PLACE
13484,0.87,0.53,0.27,1.05,0.56,-4.55,-91.84,91.95,WALKING_IN_PLACE
13543,0.88,0.55,0.28,1.08,-19.25,-8.12,-69.65,72.72,WALKING_IN_PLACE
13603,0.78,0.56,0.29,1.01,-2.52,-6.65,-41.44,42.05,WALKING_IN_PLACE
13663,0.65,0.55,0.28,0.89,-12.60,-11.97,-33.67,37.89,WALKING_IN_PLACE
13722,0.61,0.47,0.30,0.83,-19.88,-11.76,-10.15,25.23,WALKING_IN_PLACE
13782,0.69,0.47,0.30,0.89,-10.64,-0.56,27.23,29.24,WALKING_IN_PLACE
13842,0.76,0.50,0.30,0.96,-17.71,4.69,56.28,59.19,WALKING_IN_PLACE
13902,0.88,0.49,0.32,1.06,-1.33,8.54,76.30,76.79,WALKING_IN_PLACE
13961,0.86,0.56,0.32,1.07,12.60,1.40,79.38,80.39,WALKING_IN_PLACE
14021,0.81,0.56,0.37,1.05,-14.84,-9.17,55.30,57.99,WALKING_IN_PLACE
14081,0.87,0.45,0.44,1.07,5.74,4.41,46.27,46.83,WALKING_IN_PLACE
14140,0.89,0.53,0.45,1.13,52.08,23.10,58.59,81.72,WALKING_IN_PLACE
14200,0.85,0.54,0.41,1.08,46.06,20.86,43.75,66.86,WALKING_IN_PLACE
14259,0.76,0.49,0.41,0.99,37.10,17.57,28.91,50.21,WALKING_IN_PLACE
14319,0.71,0.49,0.45,0.97,39.90,17.71,25.62,50.62,WALKING_IN_PLACE
14378,0.68,0.53,0.48,0.99,26.25,12.95,20.37,35.66,WALKING_IN_PLACE
14438,0.69,0.54,0.50,1.01,15.54,6.86,6.09,18.05,WALKING_IN_PLACE
14498,0.70,0.57,0.48,1.02,-3.22,-1.61,-10.99,11.56,WALKING_IN_PLACE
14557,0.74,0.53,0.46,1.02,-21.98,-5.81,-25.20,33.94,WALKING_IN_PLACE
14618,0.73,0.53,0.41,1.00,-22.75,-11.97,-37.03,45.08,WALKING_IN_PLACE
14677,0.86,0.57,0.48,1.14,-17.85,-9.45,-35.91,41.20,WALKING_IN_PLACE
14737,0.83,0.57,0.33,1.06,12.67,-7.00,-42.56,44.95,WALKING_IN_PLACE
